Wall time,Step,Value
1677999611.1923306,0,0.04517858475446701
1677999746.6260169,1,0.01960083283483982
1677999872.792264,2,0.01988319307565689
1678000005.4143975,3,0.014811378903687
1678000121.7794733,4,0.01594066433608532
1678000247.17423,5,0.01267599780112505
1678000384.4305346,6,0.012793593108654022
1678000534.8294961,7,0.014472970739006996
1678000675.4300153,8,0.013782800175249577
1678000806.9715526,9,0.010733566246926785
1678000941.3599153,10,0.01158605795353651
1678001071.9985726,11,0.009818438440561295
1678001205.7319622,12,0.012451432645320892
1678001327.509872,13,0.01033274456858635
1678001452.53171,14,0.010877766646444798
1678001570.0250533,15,0.00929492712020874
1678001682.9297762,16,0.008351530879735947
1678001795.337135,17,0.00756958918645978
1678001914.6790454,18,0.00998779758810997
1678002037.4185133,19,0.008445668034255505
1678002157.8062544,20,0.008205041289329529
1678002283.0978642,21,0.00998225249350071
1678002392.868018,22,0.008232866413891315
1678002502.451701,23,0.011180957779288292
1678002625.2375517,24,0.008062572218477726
1678002739.4845066,25,0.009047089144587517
1678002869.2066092,26,0.008192048408091068
1678002981.240687,27,0.00884856004267931
1678003104.6866179,28,0.008234689012169838
1678003217.0239794,29,0.007946915924549103
1678003338.7357333,30,0.006773729808628559
1678003455.1980002,31,0.006902419496327639
1678003569.1525042,32,0.00790109857916832
1678003686.71023,33,0.006054599303752184
1678003805.0360703,34,0.008378504775464535
1678003922.6554878,35,0.007564847357571125
1678004036.280393,36,0.006209095939993858
1678004165.6137087,37,0.005993095692247152
1678004304.8536048,38,0.006775662302970886
1678004438.299183,39,0.007177416235208511
1678004569.229345,40,0.007007245440036058
1678004694.6823711,41,0.007738728076219559
1678004826.6675656,42,0.007185827475041151
1678004950.674867,43,0.0068642073310911655
1678005067.5353854,44,0.005630093161016703
1678005196.3062265,45,0.007331411819905043
1678005347.3732283,46,0.007563467137515545
1678005471.415013,47,0.00711491284891963
1678005588.6998367,48,0.007129703648388386
1678005716.1531878,49,0.0073960572481155396
1679815015.1215503,50,0.00682964688166976
1679815140.6804385,51,0.0069560580886900425
1679815271.4488175,52,0.007029702886939049
1679815375.8883648,53,0.005850750021636486
1679815515.4457366,54,0.0067761726677417755
1679815634.659771,55,0.006358105689287186
1679815747.8557367,56,0.007076110225170851
1679815866.0466073,57,0.004752055276185274
1679815985.178681,58,0.00671639246866107
1679816109.8463125,59,0.006123940926045179
1679816247.6410975,60,0.005411375313997269
1679816388.5747101,61,0.006639441940933466
1679816511.8759997,62,0.00603099400177598
1679816638.4860208,63,0.005212736781686544
1679816764.5902715,64,0.0064429366029798985
1679816878.2519166,65,0.0063004023395478725
1679816998.1832092,66,0.0059808362275362015
1679817115.8218367,67,0.004981376230716705
1679817232.6461558,68,0.004921127576380968
1679817359.674957,69,0.007329352665692568
1679817481.4015021,70,0.005787523929029703
1679817605.0193572,71,0.005532737821340561
1679817721.1826766,72,0.005539659410715103
1679817832.1105502,73,0.005341865587979555
1679817964.811679,74,0.006670884322375059
1679818077.835238,75,0.005091262049973011
1679818209.5485723,76,0.004362067673355341
1679818327.3322911,77,0.005281461402773857
1679818441.080821,78,0.005866187624633312
1679818560.0324626,79,0.005049142986536026
1679818676.017507,80,0.005858073942363262
1679818787.1767027,81,0.005075422581285238
1679818899.523278,82,0.004761597607284784
1679819009.3074026,83,0.003767695976421237
1679819142.0353744,84,0.004203102085739374
1679819258.9145198,85,0.005002885591238737
1679819371.4672172,86,0.004929315764456987
1679819498.4709907,87,0.00447534304112196
1679819618.1297572,88,0.0050394111312925816
1679819734.7441072,89,0.006016457453370094
1679819858.0090775,90,0.0037592975422739983
1679819968.1225076,91,0.006529607344418764
1679820086.0567229,92,0.005542168393731117
1679820207.1663451,93,0.004560619127005339
1679820335.717619,94,0.003881036303937435
1679820456.8474247,95,0.00528330635279417
1679820571.7879295,96,0.004959807265549898
1679820691.0230236,97,0.005051628220826387
1679820811.5935817,98,0.0031653079204261303
1679820923.138812,99,0.0038464285898953676
1679821044.5543725,100,0.003995663020759821
1679821152.5472083,101,0.0038450562860816717
1679821260.8596244,102,0.0037085306830704212
1679821378.4378142,103,0.003675897605717182
1679821497.5696948,104,0.00450196722522378
1679821607.1396012,105,0.004086789675056934
1679821724.5941753,106,0.004626607522368431
1679821851.365254,107,0.0036367163993418217
1679821962.6667137,108,0.004568291362375021
1679822073.5694706,109,0.005579862743616104
1679822200.9371245,110,0.0047624241560697556
1679822319.2996664,111,0.0041193049401044846
1679822440.306122,112,0.005075695458799601
1679822551.8524666,113,0.0047575864009559155
1679822669.6153038,114,0.00576254865154624
1679822774.9463532,115,0.004241668153554201
1679822896.7673593,116,0.003773466916754842
1679823012.809493,117,0.004221266135573387
1679823134.5675757,118,0.003999544307589531
1679823263.4518747,119,0.0045843119733035564
1679823376.3355346,120,0.004634913057088852
1679823489.358823,121,0.0038035959005355835
1679823598.3449337,122,0.0036971685476601124
1679823726.3587232,123,0.004690802190452814
1679823850.5737162,124,0.0036630830727517605
1679823974.4929368,125,0.0037777868565171957
1679824099.7883706,126,0.0043302313424646854
1679824228.5088408,127,0.004922481719404459
1679824337.517422,128,0.0036023131106048822
1679824450.642424,129,0.004715160001069307
1679824571.2633903,130,0.004164202604442835
1679824695.0427392,131,0.003768669441342354
1679824823.3878925,132,0.004077786114066839
1679824944.096189,133,0.003787820925936103
1679825064.0119514,134,0.003104196395725012
1679825193.2142606,135,0.004060098901391029
1679825309.5571449,136,0.003322640899568796
1679825427.4096668,137,0.0030916074756532907
1679825538.722325,138,0.0036866588052362204
1679825665.9048345,139,0.00409145699813962
1679825786.612499,140,0.004221650771796703
1679825904.6917408,141,0.003978533670306206
1679826028.2117763,142,0.003967239987105131
1679826159.7368803,143,0.00390679482370615
1679826294.4520497,144,0.003362206509336829
1679826413.4495575,145,0.003643324598670006
1679826529.1769626,146,0.0037712063640356064
1679826651.693794,147,0.004084980580955744
1679826780.1487148,148,0.004786722362041473
1679826897.2906148,149,0.00379557185806334
1679827020.2046132,150,0.0030263534281402826
1679827130.542556,151,0.003697294509038329
1679827240.40521,152,0.003774487879127264
1679827363.0630126,153,0.004274439532309771
1679827484.1882012,154,0.0036717760376632214
1679827607.9498851,155,0.002907300367951393
1679827718.5670326,156,0.003087159711867571
1679827851.237863,157,0.0033776406198740005
1679827977.903504,158,0.005450012627989054
1679828102.2477152,159,0.0043722172267735004
1679828221.1852465,160,0.0036071089562028646
1679828335.5171385,161,0.0037040701135993004
1679828465.0131338,162,0.0035168027970939875
1679828581.4421413,163,0.004554320592433214
1679828702.8476439,164,0.0038558475207537413
1679828831.2504554,165,0.004086084198206663
1679828967.067059,166,0.002688005333766341
1679829095.4359765,167,0.0028081610798835754
1679829209.5290089,168,0.004148291423916817
1679829330.7059276,169,0.0032300979364663363
1679829444.7658818,170,0.0031686064321547747
1679829562.1070194,171,0.004632041323930025
1679829678.2645173,172,0.004376093856990337
1679829793.2130988,173,0.0031822682358324528
1679829922.296427,174,0.0023403256200253963
1679830048.5898879,175,0.003266006475314498
1679830164.957009,176,0.00345533131621778
1679830290.7004735,177,0.00383520545437932
1679830406.6642535,178,0.0035276892594993114
1679830516.2388346,179,0.003468369599431753
1679830631.136703,180,0.0032893538009375334
1679830749.80136,181,0.0032208121847361326
1679830870.5199497,182,0.0038585772272199392
1679830982.6790645,183,0.0028439017478376627
1679831110.5083146,184,0.0025597051717340946
1679831231.1038451,185,0.0027552577666938305
1679831352.5827866,186,0.003077089786529541
1679831484.3146727,187,0.003307690843939781
1679831604.8720143,188,0.003655308159068227
1679831733.3306491,189,0.003259356366470456
1679831852.5094712,190,0.00237171514891088
1679831990.6658642,191,0.004287825431674719
1679832126.233003,192,0.003930676728487015
1679832261.115868,193,0.0030581550672650337
1679832390.8935,194,0.003051609732210636
1679832514.5628383,195,0.004305386450141668
